product_id,product_name,brand_id,category_id,model_year,list_price,prod_cost,brand_name,category_name,store_id,quantity,store_name,phone,email,street,city,state,zip_code
163,Surly Pack Rat - 2018,8,7,2018,1349,1230.52074297,Surly,Road Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
164,Surly Straggler 650b - 2018,8,7,2018,1549,1412.95524897,Surly,Road Bikes,1,15,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
164,Surly Straggler 650b - 2018,8,7,2018,1549,1412.95524897,Surly,Road Bikes,2,9,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
164,Surly Straggler 650b - 2018,8,7,2018,1549,1412.95524897,Surly,Road Bikes,3,18,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
165,Trek 1120 - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,1,16,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
165,Trek 1120 - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,2,6,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
165,Trek 1120 - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,3,19,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
166,Trek Domane AL 2 Women's - 2018,9,7,2018,749.99,495.7361150969999,Trek,Road Bikes,1,23,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
166,Trek Domane AL 2 Women's - 2018,9,7,2018,749.99,495.7361150969999,Trek,Road Bikes,2,27,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
166,Trek Domane AL 2 Women's - 2018,9,7,2018,749.99,495.7361150969999,Trek,Road Bikes,3,27,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
167,Surly ECR Frameset - 2018,8,7,2018,749.99,684.1202757747,Surly,Road Bikes,1,28,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
167,Surly ECR Frameset - 2018,8,7,2018,749.99,684.1202757747,Surly,Road Bikes,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
167,Surly ECR Frameset - 2018,8,7,2018,749.99,684.1202757747,Surly,Road Bikes,3,8,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
168,Surly Straggler - 2018,8,7,2018,1549,1412.95524897,Surly,Road Bikes,1,0,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
168,Surly Straggler - 2018,8,7,2018,1549,1412.95524897,Surly,Road Bikes,2,29,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
168,Surly Straggler - 2018,8,7,2018,1549,1412.95524897,Surly,Road Bikes,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
169,Trek Emonda SLR 8 - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,1,25,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
169,Trek Emonda SLR 8 - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
169,Trek Emonda SLR 8 - 2018,9,7,2018,6499.99,4296.430340096999,Trek,Road Bikes,3,3,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
170,Trek CrossRip 2 - 2018,9,7,2018,1299.99,859.2807800969999,Trek,Road Bikes,1,14,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
170,Trek CrossRip 2 - 2018,9,7,2018,1299.99,859.2807800969999,Trek,Road Bikes,2,2,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
170,Trek CrossRip 2 - 2018,9,7,2018,1299.99,859.2807800969999,Trek,Road Bikes,3,13,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
171,Trek Domane SL 6 - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,1,3,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
171,Trek Domane SL 6 - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,2,28,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
171,Trek Domane SL 6 - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
172,Trek Domane ALR Disc Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,1,3,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
172,Trek Domane ALR Disc Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,2,16,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
172,Trek Domane ALR Disc Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,3,22,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
173,Trek Domane ALR Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,1,2,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
173,Trek Domane ALR Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,2,17,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
173,Trek Domane ALR Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
174,Trek Domane SLR Disc Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,1,26,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
174,Trek Domane SLR Disc Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,2,8,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
174,Trek Domane SLR Disc Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
175,Trek Domane SLR Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,1,2,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
175,Trek Domane SLR Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,2,0,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
175,Trek Domane SLR Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,3,3,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
176,Trek Madone 9 Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,1,11,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
176,Trek Madone 9 Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,2,26,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
176,Trek Madone 9 Frameset - 2018,9,7,2018,3199.99,2115.1623500969995,Trek,Road Bikes,3,6,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
177,Trek Domane SLR 6 Disc - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,1,19,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
177,Trek Domane SLR 6 Disc - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,2,9,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
177,Trek Domane SLR 6 Disc - 2018,9,7,2018,5499.99,3635.4400400969994,Trek,Road Bikes,3,2,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
178,Trek Domane AL 2 - 2018,9,7,2018,749.99,495.7361150969999,Trek,Road Bikes,1,23,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
178,Trek Domane AL 2 - 2018,9,7,2018,749.99,495.7361150969999,Trek,Road Bikes,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
178,Trek Domane AL 2 - 2018,9,7,2018,749.99,495.7361150969999,Trek,Road Bikes,3,12,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
179,Trek Domane AL 3 - 2018,9,7,2018,919.99,608.1044660969999,Trek,Road Bikes,1,16,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
179,Trek Domane AL 3 - 2018,9,7,2018,919.99,608.1044660969999,Trek,Road Bikes,2,16,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
179,Trek Domane AL 3 - 2018,9,7,2018,919.99,608.1044660969999,Trek,Road Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
180,Trek Domane AL 3 Women's - 2018,9,7,2018,919.99,608.1044660969999,Trek,Road Bikes,1,5,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
180,Trek Domane AL 3 Women's - 2018,9,7,2018,919.99,608.1044660969999,Trek,Road Bikes,2,3,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
180,Trek Domane AL 3 Women's - 2018,9,7,2018,919.99,608.1044660969999,Trek,Road Bikes,3,6,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
181,Trek Domane SL 5 - 2018,9,7,2018,2199.99,1454.1720500969998,Trek,Road Bikes,1,19,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
181,Trek Domane SL 5 - 2018,9,7,2018,2199.99,1454.1720500969998,Trek,Road Bikes,2,29,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
181,Trek Domane SL 5 - 2018,9,7,2018,2199.99,1454.1720500969998,Trek,Road Bikes,3,8,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
182,Trek Domane SL 5 Disc - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,1,28,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
182,Trek Domane SL 5 Disc - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
182,Trek Domane SL 5 Disc - 2018,9,7,2018,2499.99,1652.4691400969996,Trek,Road Bikes,3,28,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
183,Trek Domane SL 5 Women's - 2018,9,7,2018,2199.99,1454.1720500969998,Trek,Road Bikes,1,11,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
183,Trek Domane SL 5 Women's - 2018,9,7,2018,2199.99,1454.1720500969998,Trek,Road Bikes,2,26,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
183,Trek Domane SL 5 Women's - 2018,9,7,2018,2199.99,1454.1720500969998,Trek,Road Bikes,3,26,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
184,Trek Domane SL 6 Disc - 2018,9,7,2018,3499.99,2313.4594400969995,Trek,Road Bikes,1,4,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
184,Trek Domane SL 6 Disc - 2018,9,7,2018,3499.99,2313.4594400969995,Trek,Road Bikes,2,0,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
184,Trek Domane SL 6 Disc - 2018,9,7,2018,3499.99,2313.4594400969995,Trek,Road Bikes,3,21,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
185,Trek Conduit+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,1,3,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
185,Trek Conduit+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,2,4,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
185,Trek Conduit+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
186,Trek CrossRip+ - 2018,9,5,2018,4499.99,2974.4497400969994,Trek,Electric Bikes,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
186,Trek CrossRip+ - 2018,9,5,2018,4499.99,2974.4497400969994,Trek,Electric Bikes,2,16,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
186,Trek CrossRip+ - 2018,9,5,2018,4499.99,2974.4497400969994,Trek,Electric Bikes,3,30,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
187,Trek Neko+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,1,16,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
187,Trek Neko+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,2,10,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
187,Trek Neko+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,3,2,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
188,Trek XM700+ Lowstep - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,1,30,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
188,Trek XM700+ Lowstep - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,2,27,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
188,Trek XM700+ Lowstep - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,3,29,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
189,Trek Lift+ Lowstep - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,1,6,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
189,Trek Lift+ Lowstep - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,2,13,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
189,Trek Lift+ Lowstep - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
190,Trek Dual Sport+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,1,21,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
190,Trek Dual Sport+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,2,18,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
190,Trek Dual Sport+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
191,Electra Loft Go! 8i - 2018,1,5,2018,2799.99,1962.0725525729997,Electra,Electric Bikes,1,21,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
191,Electra Loft Go! 8i - 2018,1,5,2018,2799.99,1962.0725525729997,Electra,Electric Bikes,2,15,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
191,Electra Loft Go! 8i - 2018,1,5,2018,2799.99,1962.0725525729997,Electra,Electric Bikes,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
192,Electra Townie Go! 8i - 2017/2018,1,5,2018,2599.99,1821.9240125729998,Electra,Electric Bikes,1,20,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
192,Electra Townie Go! 8i - 2017/2018,1,5,2018,2599.99,1821.9240125729998,Electra,Electric Bikes,2,0,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
192,Electra Townie Go! 8i - 2017/2018,1,5,2018,2599.99,1821.9240125729998,Electra,Electric Bikes,3,10,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
193,Trek Lift+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,1,30,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
193,Trek Lift+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
193,Trek Lift+ - 2018,9,5,2018,2799.99,1850.7662300969996,Trek,Electric Bikes,3,5,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
194,Trek XM700+ - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,1,24,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
194,Trek XM700+ - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,2,15,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
194,Trek XM700+ - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
195,Electra Townie Go! 8i Ladies' - 2018,1,5,2018,2599.99,1821.9240125729998,Electra,Electric Bikes,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
195,Electra Townie Go! 8i Ladies' - 2018,1,5,2018,2599.99,1821.9240125729998,Electra,Electric Bikes,2,19,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
195,Electra Townie Go! 8i Ladies' - 2018,1,5,2018,2599.99,1821.9240125729998,Electra,Electric Bikes,3,20,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
196,Trek Verve+ - 2018,9,5,2018,2299.99,1520.2710800969996,Trek,Electric Bikes,1,26,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
196,Trek Verve+ - 2018,9,5,2018,2299.99,1520.2710800969996,Trek,Electric Bikes,2,28,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
196,Trek Verve+ - 2018,9,5,2018,2299.99,1520.2710800969996,Trek,Electric Bikes,3,25,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
197,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,1520.2710800969996,Trek,Electric Bikes,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
197,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,1520.2710800969996,Trek,Electric Bikes,2,10,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
197,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,1520.2710800969996,Trek,Electric Bikes,3,8,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
198,Electra Townie Commute Go! - 2018,1,5,2018,2999.99,2102.2210925729996,Electra,Electric Bikes,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
198,Electra Townie Commute Go! - 2018,1,5,2018,2999.99,2102.2210925729996,Electra,Electric Bikes,2,0,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
198,Electra Townie Commute Go! - 2018,1,5,2018,2999.99,2102.2210925729996,Electra,Electric Bikes,3,27,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
199,Electra Townie Commute Go! Ladies' - 2018,1,5,2018,2999.99,2102.2210925729996,Electra,Electric Bikes,1,2,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
199,Electra Townie Commute Go! Ladies' - 2018,1,5,2018,2999.99,2102.2210925729996,Electra,Electric Bikes,2,13,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
199,Electra Townie Commute Go! Ladies' - 2018,1,5,2018,2999.99,2102.2210925729996,Electra,Electric Bikes,3,5,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
200,Trek Powerfly 5 - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,1,27,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
200,Trek Powerfly 5 - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,2,11,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
200,Trek Powerfly 5 - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,3,29,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
201,Trek Powerfly 5 FS - 2018,9,5,2018,4499.99,2974.4497400969994,Trek,Electric Bikes,1,16,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
201,Trek Powerfly 5 FS - 2018,9,5,2018,4499.99,2974.4497400969994,Trek,Electric Bikes,2,24,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
201,Trek Powerfly 5 FS - 2018,9,5,2018,4499.99,2974.4497400969994,Trek,Electric Bikes,3,30,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
202,Trek Powerfly 5 Women's - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,1,5,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
202,Trek Powerfly 5 Women's - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
202,Trek Powerfly 5 Women's - 2018,9,5,2018,3499.99,2313.4594400969995,Trek,Electric Bikes,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
203,Trek Powerfly 7 FS - 2018,9,5,2018,4999.99,3304.9448900969996,Trek,Electric Bikes,1,4,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
203,Trek Powerfly 7 FS - 2018,9,5,2018,4999.99,3304.9448900969996,Trek,Electric Bikes,2,7,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
203,Trek Powerfly 7 FS - 2018,9,5,2018,4999.99,3304.9448900969996,Trek,Electric Bikes,3,6,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
204,Trek Super Commuter+ 7 - 2018,9,5,2018,3599.99,2379.5584700969994,Trek,Electric Bikes,1,23,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
204,Trek Super Commuter+ 7 - 2018,9,5,2018,3599.99,2379.5584700969994,Trek,Electric Bikes,2,25,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
204,Trek Super Commuter+ 7 - 2018,9,5,2018,3599.99,2379.5584700969994,Trek,Electric Bikes,3,16,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
205,Trek Super Commuter+ 8S - 2018,9,5,2018,4999.99,3304.9448900969996,Trek,Electric Bikes,1,9,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
